,filename,basename,ethnicity,gender
4496,YdxS3f4HXaA.001.wav,YdxS3f4HXaA,2,1
4497,YdxS3f4HXaA.002.wav,YdxS3f4HXaA,2,1
4498,YdxS3f4HXaA.003.wav,YdxS3f4HXaA,2,1
4499,YdxS3f4HXaA.004.wav,YdxS3f4HXaA,2,1
4500,YdxS3f4HXaA.005.wav,YdxS3f4HXaA,2,1
4501,YiX6thczM1w.001.wav,YiX6thczM1w,2,1
4502,YiX6thczM1w.002.wav,YiX6thczM1w,2,1
4503,YiX6thczM1w.005.wav,YiX6thczM1w,2,1
4504,Yj36y7ELRZE.000.wav,Yj36y7ELRZE,2,2
4505,Yj36y7ELRZE.001.wav,Yj36y7ELRZE,2,2
4506,Yj36y7ELRZE.003.wav,Yj36y7ELRZE,2,2
4507,Yj36y7ELRZE.004.wav,Yj36y7ELRZE,2,2
4508,YjXUMygVw7U.002.wav,YjXUMygVw7U,2,1
4509,YjXUMygVw7U.004.wav,YjXUMygVw7U,2,1
4510,YjXUMygVw7U.005.wav,YjXUMygVw7U,2,1
4511,YliKljQIX2o.002.wav,YliKljQIX2o,2,2
4512,YliKljQIX2o.003.wav,YliKljQIX2o,2,2
4513,YliKljQIX2o.004.wav,YliKljQIX2o,2,2
4514,YocrYFLm4CM.000.wav,YocrYFLm4CM,2,1
4515,YocrYFLm4CM.002.wav,YocrYFLm4CM,2,1
4516,YocrYFLm4CM.005.wav,YocrYFLm4CM,2,1
4517,YqgiL3iN2ak.000.wav,YqgiL3iN2ak,2,2
4518,YryBLVZgJj0.001.wav,YryBLVZgJj0,2,1
4519,YryBLVZgJj0.003.wav,YryBLVZgJj0,2,1
4520,YryBLVZgJj0.004.wav,YryBLVZgJj0,2,1
4521,YryBLVZgJj0.005.wav,YryBLVZgJj0,2,1
4522,YucM3Zzvekg.001.wav,YucM3Zzvekg,2,1
4523,YuoLr4xDvbE.000.wav,YuoLr4xDvbE,2,2
4524,YuoLr4xDvbE.001.wav,YuoLr4xDvbE,2,2
4525,YuoLr4xDvbE.002.wav,YuoLr4xDvbE,2,2
4526,YuoLr4xDvbE.003.wav,YuoLr4xDvbE,2,2
4527,YuoLr4xDvbE.004.wav,YuoLr4xDvbE,2,2
4528,YuoLr4xDvbE.005.wav,YuoLr4xDvbE,2,2
4529,Ywfun1LIwOE.000.wav,Ywfun1LIwOE,2,1
4530,Ywfun1LIwOE.001.wav,Ywfun1LIwOE,2,1
4531,YwsVpkumbJc.002.wav,YwsVpkumbJc,3,2
4532,YyHOKFYDZ5Y.002.wav,YyHOKFYDZ5Y,2,1
4533,YyHOKFYDZ5Y.004.wav,YyHOKFYDZ5Y,2,1
4534,YyHOKFYDZ5Y.005.wav,YyHOKFYDZ5Y,2,1
4535,YyYDxAyV_Aw.003.wav,YyYDxAyV_Aw,2,2
4536,YygvfVxOWP8.000.wav,YygvfVxOWP8,2,2
4537,YygvfVxOWP8.001.wav,YygvfVxOWP8,2,2
4538,YygvfVxOWP8.002.wav,YygvfVxOWP8,2,2
4539,YygvfVxOWP8.004.wav,YygvfVxOWP8,2,2
4540,YygvfVxOWP8.005.wav,YygvfVxOWP8,2,2
4541,YzNbGMNr3z0.001.wav,YzNbGMNr3z0,2,2
4542,YzcZY1mUZfc.000.wav,YzcZY1mUZfc,2,2
4543,YzcZY1mUZfc.001.wav,YzcZY1mUZfc,2,2
4544,YzcZY1mUZfc.002.wav,YzcZY1mUZfc,2,2
4545,YzcZY1mUZfc.003.wav,YzcZY1mUZfc,2,2
4546,YzcZY1mUZfc.004.wav,YzcZY1mUZfc,2,2
4547,YzcZY1mUZfc.005.wav,YzcZY1mUZfc,2,2
4548,Z-CIdOjWcKc.001.wav,Z-CIdOjWcKc,3,2
4549,Z3E1jkaNRKs.000.wav,Z3E1jkaNRKs,2,1
4550,Z3E1jkaNRKs.001.wav,Z3E1jkaNRKs,2,1
4551,Z3E1jkaNRKs.003.wav,Z3E1jkaNRKs,2,1
4552,Z3E1jkaNRKs.004.wav,Z3E1jkaNRKs,2,1
4553,Z3E1jkaNRKs.005.wav,Z3E1jkaNRKs,2,1
4554,Z3FdUfZLHyw.000.wav,Z3FdUfZLHyw,3,2
4555,Z3FdUfZLHyw.001.wav,Z3FdUfZLHyw,3,2
4556,Z3FdUfZLHyw.002.wav,Z3FdUfZLHyw,3,2
4557,Z3FdUfZLHyw.003.wav,Z3FdUfZLHyw,3,2
4558,Z3FdUfZLHyw.004.wav,Z3FdUfZLHyw,3,2
4559,Z3FdUfZLHyw.005.wav,Z3FdUfZLHyw,3,2
4560,Z5S5uGXkNuc.000.wav,Z5S5uGXkNuc,2,1
4561,Z5S5uGXkNuc.001.wav,Z5S5uGXkNuc,2,1
4562,Z5S5uGXkNuc.002.wav,Z5S5uGXkNuc,2,1
4563,Z5S5uGXkNuc.004.wav,Z5S5uGXkNuc,2,1
4564,Z6Yb7xE4Jb4.001.wav,Z6Yb7xE4Jb4,2,2
4565,Z6vQQvro86Y.000.wav,Z6vQQvro86Y,2,2
4566,Z6vQQvro86Y.001.wav,Z6vQQvro86Y,2,2
4567,Z6vQQvro86Y.002.wav,Z6vQQvro86Y,2,2
4568,Z6vQQvro86Y.004.wav,Z6vQQvro86Y,2,2
4569,Z6vQQvro86Y.005.wav,Z6vQQvro86Y,2,2
4570,Z9GzSxQHKSI.001.wav,Z9GzSxQHKSI,1,2
4571,Z9GzSxQHKSI.004.wav,Z9GzSxQHKSI,1,2
4572,ZCLfVue6xAg.001.wav,ZCLfVue6xAg,3,2
4573,ZCLfVue6xAg.002.wav,ZCLfVue6xAg,3,2
4574,ZCLfVue6xAg.003.wav,ZCLfVue6xAg,3,2
4575,ZCLfVue6xAg.005.wav,ZCLfVue6xAg,3,2
4576,ZFOb9zsgLLY.003.wav,ZFOb9zsgLLY,2,2
4577,ZGox7tevC6A.001.wav,ZGox7tevC6A,2,1
4578,ZGox7tevC6A.004.wav,ZGox7tevC6A,2,1
4579,ZGox7tevC6A.005.wav,ZGox7tevC6A,2,1
4580,ZHya-p83XPQ.002.wav,ZHya-p83XPQ,3,2
4581,ZIk7N-xHvF4.000.wav,ZIk7N-xHvF4,2,1
4582,ZIk7N-xHvF4.002.wav,ZIk7N-xHvF4,2,1
4583,ZIk7N-xHvF4.003.wav,ZIk7N-xHvF4,2,1
4584,ZIk7N-xHvF4.004.wav,ZIk7N-xHvF4,2,1
4585,ZIyfXdCxN9E.000.wav,ZIyfXdCxN9E,2,1
4586,ZNJFmNiWC4I.000.wav,ZNJFmNiWC4I,2,2
4587,ZNJFmNiWC4I.001.wav,ZNJFmNiWC4I,2,2
4588,ZNJFmNiWC4I.003.wav,ZNJFmNiWC4I,2,2
4589,ZNJFmNiWC4I.005.wav,ZNJFmNiWC4I,2,2
4590,ZNRfeL8nPfw.000.wav,ZNRfeL8nPfw,2,2
4591,ZNRfeL8nPfw.001.wav,ZNRfeL8nPfw,2,2
4592,ZNRfeL8nPfw.002.wav,ZNRfeL8nPfw,2,2
4593,ZNRfeL8nPfw.003.wav,ZNRfeL8nPfw,2,2
4594,ZNRfeL8nPfw.004.wav,ZNRfeL8nPfw,2,2
4595,ZNRfeL8nPfw.005.wav,ZNRfeL8nPfw,2,2
4596,ZNymNgd5EuQ.000.wav,ZNymNgd5EuQ,2,1
4597,ZNymNgd5EuQ.002.wav,ZNymNgd5EuQ,2,1
4598,ZNymNgd5EuQ.004.wav,ZNymNgd5EuQ,2,1
4599,ZNymNgd5EuQ.005.wav,ZNymNgd5EuQ,2,1
4600,ZO5JoyVTat8.000.wav,ZO5JoyVTat8,2,1
4601,ZO5JoyVTat8.001.wav,ZO5JoyVTat8,2,1
4602,ZO5JoyVTat8.002.wav,ZO5JoyVTat8,2,1
4603,ZO5JoyVTat8.004.wav,ZO5JoyVTat8,2,1
4604,ZO5JoyVTat8.005.wav,ZO5JoyVTat8,2,1
4605,ZRl_k6DzTeI.000.wav,ZRl_k6DzTeI,2,1
4606,ZRl_k6DzTeI.001.wav,ZRl_k6DzTeI,2,1
4607,ZRl_k6DzTeI.002.wav,ZRl_k6DzTeI,2,1
4608,ZRl_k6DzTeI.004.wav,ZRl_k6DzTeI,2,1
4609,ZRrduU1CXqU.000.wav,ZRrduU1CXqU,2,2
4610,ZRrduU1CXqU.001.wav,ZRrduU1CXqU,2,2
4611,ZRrduU1CXqU.002.wav,ZRrduU1CXqU,2,2
4612,ZRrduU1CXqU.003.wav,ZRrduU1CXqU,2,2
4613,ZRrduU1CXqU.004.wav,ZRrduU1CXqU,2,2
4614,ZRrduU1CXqU.005.wav,ZRrduU1CXqU,2,2
4615,ZT7cEiaYGp8.000.wav,ZT7cEiaYGp8,2,2
4616,ZX3okNzASCs.000.wav,ZX3okNzASCs,2,2
4617,ZX3okNzASCs.002.wav,ZX3okNzASCs,2,2
4618,ZXeO5dRFrj0.001.wav,ZXeO5dRFrj0,2,2
4619,ZXeO5dRFrj0.005.wav,ZXeO5dRFrj0,2,2
4620,ZYrFfvp7_Mo.000.wav,ZYrFfvp7_Mo,3,1
4621,ZYrFfvp7_Mo.001.wav,ZYrFfvp7_Mo,3,1
4622,Z_STuUHKQTg.000.wav,Z_STuUHKQTg,3,2
4623,Z_STuUHKQTg.002.wav,Z_STuUHKQTg,3,2
4624,Z_STuUHKQTg.003.wav,Z_STuUHKQTg,3,2
4625,Z_STuUHKQTg.004.wav,Z_STuUHKQTg,3,2
4626,ZaihsIQZCx8.000.wav,ZaihsIQZCx8,2,2
4627,ZaihsIQZCx8.001.wav,ZaihsIQZCx8,2,2
4628,ZaihsIQZCx8.002.wav,ZaihsIQZCx8,2,2
4629,ZaihsIQZCx8.003.wav,ZaihsIQZCx8,2,2
4630,ZaihsIQZCx8.005.wav,ZaihsIQZCx8,2,2
4631,Zb5BstGpJ48.001.wav,Zb5BstGpJ48,2,1
4632,Zcw2LevK-EY.004.wav,Zcw2LevK-EY,3,1
4633,Zdz0TqboSNI.001.wav,Zdz0TqboSNI,2,1
4634,Zdz0TqboSNI.002.wav,Zdz0TqboSNI,2,1
4635,ZeGT9pSG734.002.wav,ZeGT9pSG734,2,1
4636,ZeGT9pSG734.003.wav,ZeGT9pSG734,2,1
4637,ZeGT9pSG734.004.wav,ZeGT9pSG734,2,1
4638,ZeGT9pSG734.005.wav,ZeGT9pSG734,2,1
4639,ZgFh3JPMs3Q.001.wav,ZgFh3JPMs3Q,2,2
4640,ZgFh3JPMs3Q.002.wav,ZgFh3JPMs3Q,2,2
4641,ZgFh3JPMs3Q.003.wav,ZgFh3JPMs3Q,2,2
4642,ZhPQrqxo2mw.000.wav,ZhPQrqxo2mw,2,2
4643,ZhPQrqxo2mw.001.wav,ZhPQrqxo2mw,2,2
4644,ZhPQrqxo2mw.004.wav,ZhPQrqxo2mw,2,2
4645,ZhPQrqxo2mw.005.wav,ZhPQrqxo2mw,2,2
4646,Zi7QHI_5ipU.000.wav,Zi7QHI_5ipU,2,2
4647,Zi7QHI_5ipU.002.wav,Zi7QHI_5ipU,2,2
4648,Zi7QHI_5ipU.004.wav,Zi7QHI_5ipU,2,2
4649,Zi7QHI_5ipU.005.wav,Zi7QHI_5ipU,2,2
4650,ZiKxJbVI5_g.000.wav,ZiKxJbVI5_g,2,1
4651,ZiKxJbVI5_g.001.wav,ZiKxJbVI5_g,2,1
4652,ZiKxJbVI5_g.002.wav,ZiKxJbVI5_g,2,1
4653,ZiKxJbVI5_g.004.wav,ZiKxJbVI5_g,2,1
4654,ZkypeQdzgvQ.000.wav,ZkypeQdzgvQ,2,2
4655,ZkypeQdzgvQ.002.wav,ZkypeQdzgvQ,2,2
4656,ZkypeQdzgvQ.003.wav,ZkypeQdzgvQ,2,2
4657,ZkypeQdzgvQ.004.wav,ZkypeQdzgvQ,2,2
4658,ZlcINjtdkQQ.000.wav,ZlcINjtdkQQ,2,2
4659,ZlcINjtdkQQ.001.wav,ZlcINjtdkQQ,2,2
4660,Znixev2a1AI.000.wav,Znixev2a1AI,2,2
4661,Znixev2a1AI.001.wav,Znixev2a1AI,2,2
4662,Znixev2a1AI.004.wav,Znixev2a1AI,2,2
4663,ZoHY-rWJsyw.000.wav,ZoHY-rWJsyw,2,1
4664,ZoHY-rWJsyw.001.wav,ZoHY-rWJsyw,2,1
4665,ZoHY-rWJsyw.002.wav,ZoHY-rWJsyw,2,1
4666,ZoHY-rWJsyw.004.wav,ZoHY-rWJsyw,2,1
4667,ZqbJIM7rmO8.001.wav,ZqbJIM7rmO8,2,1
4668,ZqbJIM7rmO8.003.wav,ZqbJIM7rmO8,2,1
4669,ZqbJIM7rmO8.004.wav,ZqbJIM7rmO8,2,1
4670,ZqbJIM7rmO8.005.wav,ZqbJIM7rmO8,2,1
4671,Zvdh8ym1Yrg.001.wav,Zvdh8ym1Yrg,2,2
4672,Zvdh8ym1Yrg.003.wav,Zvdh8ym1Yrg,2,2
4673,Zvdh8ym1Yrg.004.wav,Zvdh8ym1Yrg,2,2
4674,Zvdh8ym1Yrg.005.wav,Zvdh8ym1Yrg,2,2
4675,ZvxUUh2wN7s.000.wav,ZvxUUh2wN7s,2,2
4676,ZvxUUh2wN7s.002.wav,ZvxUUh2wN7s,2,2
4677,Zwu5Y5r3Lrs.000.wav,Zwu5Y5r3Lrs,2,1
4678,Zwu5Y5r3Lrs.001.wav,Zwu5Y5r3Lrs,2,1
4679,Zwu5Y5r3Lrs.002.wav,Zwu5Y5r3Lrs,2,1
4680,Zwu5Y5r3Lrs.003.wav,Zwu5Y5r3Lrs,2,1
4681,Zwu5Y5r3Lrs.004.wav,Zwu5Y5r3Lrs,2,1
4682,Zwu5Y5r3Lrs.005.wav,Zwu5Y5r3Lrs,2,1
4683,ZxxRJRz2hf0.001.wav,ZxxRJRz2hf0,2,2
4684,ZxxRJRz2hf0.005.wav,ZxxRJRz2hf0,2,2
4685,Zy9Xg3TdZJk.001.wav,Zy9Xg3TdZJk,2,2
4686,_01AyUz9J9I.000.wav,_01AyUz9J9I,2,1
4687,_01AyUz9J9I.002.wav,_01AyUz9J9I,2,1
4688,_01AyUz9J9I.003.wav,_01AyUz9J9I,2,1
4689,_01AyUz9J9I.005.wav,_01AyUz9J9I,2,1
4690,_0bg1TLPP-I.003.wav,_0bg1TLPP-I,2,1
4691,_0bg1TLPP-I.004.wav,_0bg1TLPP-I,2,1
4692,_0bg1TLPP-I.005.wav,_0bg1TLPP-I,2,1
4693,_2DSmy36OEM.000.wav,_2DSmy36OEM,2,1
4694,_2DSmy36OEM.001.wav,_2DSmy36OEM,2,1
4695,_2DSmy36OEM.005.wav,_2DSmy36OEM,2,1
4696,_5ltHlmGvq8.000.wav,_5ltHlmGvq8,2,2
4697,_65KGQpiabs.000.wav,_65KGQpiabs,2,1
4698,_7hGh6VU4IU.000.wav,_7hGh6VU4IU,2,2
4699,_7hGh6VU4IU.003.wav,_7hGh6VU4IU,2,2
4700,_7hGh6VU4IU.004.wav,_7hGh6VU4IU,2,2
4701,_7hGh6VU4IU.005.wav,_7hGh6VU4IU,2,2
4702,_7s27dUoYVg.000.wav,_7s27dUoYVg,2,2
4703,_7s27dUoYVg.003.wav,_7s27dUoYVg,2,2
4704,_7s27dUoYVg.004.wav,_7s27dUoYVg,2,2
4705,_G3kw9HwCqY.000.wav,_G3kw9HwCqY,2,1
4706,_G3kw9HwCqY.001.wav,_G3kw9HwCqY,2,1
4707,_G3kw9HwCqY.002.wav,_G3kw9HwCqY,2,1
4708,_G3kw9HwCqY.004.wav,_G3kw9HwCqY,2,1
4709,_G3kw9HwCqY.005.wav,_G3kw9HwCqY,2,1
4710,_GFregyrwfo.000.wav,_GFregyrwfo,2,1
4711,_GFregyrwfo.002.wav,_GFregyrwfo,2,1
4712,_GFregyrwfo.004.wav,_GFregyrwfo,2,1
4713,_GFregyrwfo.005.wav,_GFregyrwfo,2,1
4714,_IQX3zjINy4.003.wav,_IQX3zjINy4,2,1
4715,_IS6GFmQYj4.000.wav,_IS6GFmQYj4,2,1
4716,_IS6GFmQYj4.001.wav,_IS6GFmQYj4,2,1
4717,_IS6GFmQYj4.002.wav,_IS6GFmQYj4,2,1
4718,_IS6GFmQYj4.003.wav,_IS6GFmQYj4,2,1
4719,_IS6GFmQYj4.004.wav,_IS6GFmQYj4,2,1
4720,_IS6GFmQYj4.005.wav,_IS6GFmQYj4,2,1
4721,_LWrd9t4oZw.003.wav,_LWrd9t4oZw,2,2
4722,_Py_lytyY5A.005.wav,_Py_lytyY5A,3,2
4723,_Q4wOgixh7E.000.wav,_Q4wOgixh7E,2,1
4724,_Q4wOgixh7E.003.wav,_Q4wOgixh7E,2,1
4725,_QXI4n_FRN4.000.wav,_QXI4n_FRN4,2,2
4726,_QXI4n_FRN4.002.wav,_QXI4n_FRN4,2,2
4727,_QXI4n_FRN4.003.wav,_QXI4n_FRN4,2,2
4728,_QXI4n_FRN4.005.wav,_QXI4n_FRN4,2,2
4729,_RAGzfJnpUE.001.wav,_RAGzfJnpUE,2,2
4730,_RAGzfJnpUE.003.wav,_RAGzfJnpUE,2,2
4731,_RfHkyf68Zs.000.wav,_RfHkyf68Zs,2,2
4732,_S_bWJwqsmM.004.wav,_S_bWJwqsmM,3,2
4733,_S_bWJwqsmM.005.wav,_S_bWJwqsmM,3,2
4734,_TbRQa4InvM.004.wav,_TbRQa4InvM,2,2
4735,_UnoRkHkYB8.003.wav,_UnoRkHkYB8,2,1
4736,_UnoRkHkYB8.004.wav,_UnoRkHkYB8,2,1
4737,_VsE38xSmdM.001.wav,_VsE38xSmdM,2,2
4738,_VsE38xSmdM.003.wav,_VsE38xSmdM,2,2
4739,_X6_C_Oy9VA.000.wav,_X6_C_Oy9VA,2,1
4740,_X6_C_Oy9VA.001.wav,_X6_C_Oy9VA,2,1
4741,_X6_C_Oy9VA.003.wav,_X6_C_Oy9VA,2,1
4742,_X6_C_Oy9VA.004.wav,_X6_C_Oy9VA,2,1
4743,_X6_C_Oy9VA.005.wav,_X6_C_Oy9VA,2,1
4744,_YYBXI2mXv4.000.wav,_YYBXI2mXv4,2,2
4745,_ZAqTHlu2ts.000.wav,_ZAqTHlu2ts,1,2
4746,_ZAqTHlu2ts.001.wav,_ZAqTHlu2ts,1,2
4747,_ZAqTHlu2ts.002.wav,_ZAqTHlu2ts,1,2
4748,_ZAqTHlu2ts.003.wav,_ZAqTHlu2ts,1,2
4749,_ZAqTHlu2ts.004.wav,_ZAqTHlu2ts,1,2
4750,_ZAqTHlu2ts.005.wav,_ZAqTHlu2ts,1,2
4751,_ZjEr8ybbFM.000.wav,_ZjEr8ybbFM,2,1
4752,_bOOlidEWgY.001.wav,_bOOlidEWgY,2,1
4753,_fFmEyvWgfA.001.wav,_fFmEyvWgfA,2,2
4754,_fFmEyvWgfA.004.wav,_fFmEyvWgfA,2,2
4755,_fJcW5234bY.000.wav,_fJcW5234bY,2,2
4756,_fJcW5234bY.001.wav,_fJcW5234bY,2,2
4757,_fJcW5234bY.002.wav,_fJcW5234bY,2,2
4758,_fJcW5234bY.003.wav,_fJcW5234bY,2,2
4759,_fJcW5234bY.004.wav,_fJcW5234bY,2,2
4760,_g3M_MoFIvA.000.wav,_g3M_MoFIvA,2,1
4761,_g3M_MoFIvA.001.wav,_g3M_MoFIvA,2,1
4762,_g3M_MoFIvA.002.wav,_g3M_MoFIvA,2,1
4763,_g3M_MoFIvA.004.wav,_g3M_MoFIvA,2,1
4764,_g3M_MoFIvA.005.wav,_g3M_MoFIvA,2,1
4765,_hR9AD-eIy8.000.wav,_hR9AD-eIy8,2,2
4766,_hR9AD-eIy8.001.wav,_hR9AD-eIy8,2,2
4767,_hR9AD-eIy8.002.wav,_hR9AD-eIy8,2,2
4768,_hR9AD-eIy8.005.wav,_hR9AD-eIy8,2,2
4769,_hmiW83i0GY.000.wav,_hmiW83i0GY,3,1
4770,_kK9tGN883Y.000.wav,_kK9tGN883Y,2,2
4771,_kK9tGN883Y.001.wav,_kK9tGN883Y,2,2
4772,_kK9tGN883Y.003.wav,_kK9tGN883Y,2,2
4773,_kK9tGN883Y.004.wav,_kK9tGN883Y,2,2
4774,_mtiuHyOFXg.001.wav,_mtiuHyOFXg,2,1
4775,_mtiuHyOFXg.003.wav,_mtiuHyOFXg,2,1
4776,_mtiuHyOFXg.005.wav,_mtiuHyOFXg,2,1
4777,_mvqVnzddCw.001.wav,_mvqVnzddCw,3,2
4778,_plk5k7PBEg.001.wav,_plk5k7PBEg,2,2
4779,_tOtBfJlWFs.000.wav,_tOtBfJlWFs,2,1
4780,_uNup91ZYw0.000.wav,_uNup91ZYw0,2,2
4781,_uNup91ZYw0.001.wav,_uNup91ZYw0,2,2
4782,_uNup91ZYw0.002.wav,_uNup91ZYw0,2,2
4783,_zI6qgTJOSA.003.wav,_zI6qgTJOSA,2,1
4784,_zI6qgTJOSA.005.wav,_zI6qgTJOSA,2,1
4785,_zs9K5Gtkwo.002.wav,_zs9K5Gtkwo,2,1
4786,_zs9K5Gtkwo.003.wav,_zs9K5Gtkwo,2,1
4787,_ztmNiy8D3c.000.wav,_ztmNiy8D3c,2,1
4788,_ztmNiy8D3c.001.wav,_ztmNiy8D3c,2,1
4789,_ztmNiy8D3c.002.wav,_ztmNiy8D3c,2,1
4790,_ztmNiy8D3c.003.wav,_ztmNiy8D3c,2,1
4791,a-nUsP7oETI.000.wav,a-nUsP7oETI,2,2
4792,a-nUsP7oETI.004.wav,a-nUsP7oETI,2,2
4793,a-nUsP7oETI.005.wav,a-nUsP7oETI,2,2
4794,a38rz5AIslE.000.wav,a38rz5AIslE,2,1
4795,a38rz5AIslE.001.wav,a38rz5AIslE,2,1
4796,a38rz5AIslE.002.wav,a38rz5AIslE,2,1
4797,a38rz5AIslE.003.wav,a38rz5AIslE,2,1
4798,a4bCX4P_5KI.000.wav,a4bCX4P_5KI,2,1
4799,a5-PJqy9QmU.001.wav,a5-PJqy9QmU,3,1
4800,a5-PJqy9QmU.002.wav,a5-PJqy9QmU,3,1
4801,a5NTqK367wo.000.wav,a5NTqK367wo,2,2
4802,a5tVPpLsaGc.002.wav,a5tVPpLsaGc,2,2
4803,a5tVPpLsaGc.003.wav,a5tVPpLsaGc,2,2
4804,a84s1DYag-I.000.wav,a84s1DYag-I,2,2
4805,a84s1DYag-I.001.wav,a84s1DYag-I,2,2
4806,a84s1DYag-I.003.wav,a84s1DYag-I,2,2
4807,a84s1DYag-I.004.wav,a84s1DYag-I,2,2
4808,a97PXgrKSxo.000.wav,a97PXgrKSxo,2,2
4809,a97PXgrKSxo.001.wav,a97PXgrKSxo,2,2
4810,a97PXgrKSxo.003.wav,a97PXgrKSxo,2,2
4811,a97PXgrKSxo.005.wav,a97PXgrKSxo,2,2
4812,aFVFvJNnFt0.000.wav,aFVFvJNnFt0,2,1
4813,aFVFvJNnFt0.001.wav,aFVFvJNnFt0,2,1
4814,aFVFvJNnFt0.002.wav,aFVFvJNnFt0,2,1
4815,aFVFvJNnFt0.003.wav,aFVFvJNnFt0,2,1
4816,aFVFvJNnFt0.004.wav,aFVFvJNnFt0,2,1
4817,aFVFvJNnFt0.005.wav,aFVFvJNnFt0,2,1
4818,aIh8DTa3RVg.001.wav,aIh8DTa3RVg,2,2
4819,aIwWcLojoh0.000.wav,aIwWcLojoh0,2,1
4820,aJjAtOC8AQU.005.wav,aJjAtOC8AQU,2,2
4821,aKLadP_Wev8.000.wav,aKLadP_Wev8,2,2
4822,aKLadP_Wev8.001.wav,aKLadP_Wev8,2,2
4823,aL0oPOOeoB8.000.wav,aL0oPOOeoB8,3,1
4824,aLAqJkRWKuk.000.wav,aLAqJkRWKuk,2,2
4825,aLAqJkRWKuk.001.wav,aLAqJkRWKuk,2,2
4826,aLAqJkRWKuk.002.wav,aLAqJkRWKuk,2,2
4827,aLAqJkRWKuk.003.wav,aLAqJkRWKuk,2,2
4828,aLvpOYqzErk.000.wav,aLvpOYqzErk,2,2
4829,aLvpOYqzErk.001.wav,aLvpOYqzErk,2,2
4830,aLvpOYqzErk.002.wav,aLvpOYqzErk,2,2
4831,aLvpOYqzErk.005.wav,aLvpOYqzErk,2,2
4832,aMPe0uSKqF4.001.wav,aMPe0uSKqF4,2,2
4833,aMPe0uSKqF4.002.wav,aMPe0uSKqF4,2,2
4834,aMPe0uSKqF4.003.wav,aMPe0uSKqF4,2,2
4835,aMPe0uSKqF4.004.wav,aMPe0uSKqF4,2,2
4836,aMPe0uSKqF4.005.wav,aMPe0uSKqF4,2,2
4837,aMmEPRJGocM.000.wav,aMmEPRJGocM,2,2
4838,aMmEPRJGocM.004.wav,aMmEPRJGocM,2,2
4839,aPTNxA43WHY.000.wav,aPTNxA43WHY,2,2
4840,aPTNxA43WHY.001.wav,aPTNxA43WHY,2,2
4841,aPTNxA43WHY.002.wav,aPTNxA43WHY,2,2
4842,aQVGVhcMBtE.004.wav,aQVGVhcMBtE,3,2
4843,a_HpQgY5vb4.000.wav,a_HpQgY5vb4,2,2
4844,aaDlp62qn60.000.wav,aaDlp62qn60,2,1
4845,aaDlp62qn60.002.wav,aaDlp62qn60,2,1
4846,adBtc3XrSsg.003.wav,adBtc3XrSsg,2,2
4847,aenedH_X3Us.000.wav,aenedH_X3Us,2,1
4848,ahqyOhg6D7c.001.wav,ahqyOhg6D7c,1,2
4849,ahqyOhg6D7c.003.wav,ahqyOhg6D7c,1,2
4850,ai-RZb0ZpKI.002.wav,ai-RZb0ZpKI,2,1
4851,ai-RZb0ZpKI.003.wav,ai-RZb0ZpKI,2,1
4852,alucqviYJFE.000.wav,alucqviYJFE,2,1
4853,alucqviYJFE.001.wav,alucqviYJFE,2,1
4854,alucqviYJFE.002.wav,alucqviYJFE,2,1
4855,alucqviYJFE.003.wav,alucqviYJFE,2,1
4856,alucqviYJFE.004.wav,alucqviYJFE,2,1
4857,alucqviYJFE.005.wav,alucqviYJFE,2,1
4858,ana5C73n9bY.000.wav,ana5C73n9bY,2,1
4859,ana5C73n9bY.001.wav,ana5C73n9bY,2,1
4860,ana5C73n9bY.002.wav,ana5C73n9bY,2,1
4861,ana5C73n9bY.003.wav,ana5C73n9bY,2,1
4862,ana5C73n9bY.004.wav,ana5C73n9bY,2,1
4863,ana5C73n9bY.005.wav,ana5C73n9bY,2,1
4864,aoRjg63uRww.003.wav,aoRjg63uRww,2,2
4865,aoRjg63uRww.004.wav,aoRjg63uRww,2,2
4866,aptKaxP81xA.000.wav,aptKaxP81xA,2,1
4867,aptKaxP81xA.001.wav,aptKaxP81xA,2,1
4868,aptKaxP81xA.002.wav,aptKaxP81xA,2,1
4869,aptKaxP81xA.003.wav,aptKaxP81xA,2,1
4870,aptKaxP81xA.004.wav,aptKaxP81xA,2,1
4871,aptKaxP81xA.005.wav,aptKaxP81xA,2,1
4872,aqA6oI5L1RQ.005.wav,aqA6oI5L1RQ,2,2
4873,aqK-wcGILjw.000.wav,aqK-wcGILjw,2,1
4874,aqd4_4ga1fQ.000.wav,aqd4_4ga1fQ,2,1
4875,aqd4_4ga1fQ.001.wav,aqd4_4ga1fQ,2,1
4876,aqd4_4ga1fQ.003.wav,aqd4_4ga1fQ,2,1
4877,aqd4_4ga1fQ.004.wav,aqd4_4ga1fQ,2,1
4878,ask-ZFRztf8.001.wav,ask-ZFRztf8,2,2
4879,ask-ZFRztf8.002.wav,ask-ZFRztf8,2,2
4880,ask-ZFRztf8.005.wav,ask-ZFRztf8,2,2
4881,atH8mnvu-sE.005.wav,atH8mnvu-sE,2,2
4882,atdhaGEh_0c.000.wav,atdhaGEh_0c,2,2
4883,auhe41Tf50M.003.wav,auhe41Tf50M,1,1
4884,ax1Fck6zMzk.001.wav,ax1Fck6zMzk,2,2
4885,ax1Fck6zMzk.003.wav,ax1Fck6zMzk,2,2
4886,ax8wm9K41og.000.wav,ax8wm9K41og,1,2
