music,name
0.0,VvSk5m90xOs.000.wav
0.0,lErjGxBb1Bk.002.wav
1.0,oqXx6ipHfUE.000.wav
1.0,CTWMisL_HlI.003.wav
0.0,nBjBfN9SbpM.003.wav
0.0,uf_sIIw4zxY.002.wav
0.0,NZXtEENlWL4.003.wav
0.0,3JzvXA-Zfbs.001.wav
0.0,WUNXs4r_xCU.003.wav
0.0,Qu81v9Aybv4.000.wav
1.0,elSd0IyX6ys.004.wav
0.0,FkuwzJcoRVI.004.wav
1.0,KhMsmtSC5Lg.005.wav
0.0,2DZb5yIc6Fg.003.wav
0.0,X9AEEGzWSU8.001.wav
0.0,_zs9K5Gtkwo.002.wav
0.0,qVrXROy4Ais.001.wav
1.0,dvMeqVbpKW8.001.wav
0.0,liRQoL7SsPw.001.wav
1.0,Gd08FYfFRtk.005.wav
0.0,qVrXROy4Ais.000.wav
0.0,As93GgkTdt4.001.wav
0.0,io0aNQE8En8.000.wav
0.0,6-O-HJf6OZI.004.wav
1.0,VnUkBYQkJms.003.wav
0.0,fSDA4eEyGHk.002.wav
1.0,1cqwKxx6GF8.001.wav
1.0,6-_1-vBNl_0.002.wav
0.0,RgZTZIf8K8g.003.wav
1.0,PHUlL5ZzX5U.005.wav
1.0,UOvgGSx9k_k.002.wav
0.0,TursJyaFzqY.002.wav
1.0,gWCgqVn3m3k.000.wav
1.0,JN_LH6fs868.005.wav
0.0,_GFregyrwfo.002.wav
1.0,mZQP06F94u8.004.wav
1.0,QNVsr2mGwGs.004.wav
0.0,LGdzP-r_G3U.004.wav
0.0,nGe8dIc-ecc.005.wav
0.0,J8YpOUmN_aI.000.wav
0.0,FkuwzJcoRVI.003.wav
1.0,nZz1hK90gwA.002.wav
0.0,BSkTPW_Qsio.001.wav
1.0,UvX6ctu2ObM.002.wav
0.0,lLWOcztaIBI.002.wav
0.0,dvCKoyBG1pE.004.wav
0.0,kyq-X4IFMtw.001.wav
0.0,huIQlWsIEvY.005.wav
0.0,YyYDxAyV_Aw.003.wav
0.0,qoztP0w5-Vo.000.wav
1.0,aqd4_4ga1fQ.003.wav
1.0,PTV5TBVRHxo.002.wav
0.0,Bije9nsMl7M.000.wav
0.0,Jh7Wk5fYeMk.001.wav
1.0,QBZieJiOl1w.003.wav
0.0,2hhqEWiv4eI.001.wav
1.0,eq1_h17oue4.000.wav
1.0,x0CZuHnJ0Hs.005.wav
1.0,BZ3FEf_KKso.001.wav
1.0,ABWFQuPG1LA.000.wav
0.0,Cl7vQ9QR0es.000.wav
0.0,BjQ95T-Dw1U.002.wav
0.0,sBHv1jYmZQE.000.wav
0.0,R_6hhFo7M3o.002.wav
0.0,fk_ggmC872E.000.wav
0.0,obr7ktzX8w8.001.wav
0.0,shtirfEzWFA.000.wav
0.0,PxpbeM9VavA.001.wav
1.0,_S_bWJwqsmM.005.wav
0.0,I5x9T9ftW18.004.wav
0.0,0QTR0WiJSNk.001.wav
0.0,lAJWoIcgXlU.000.wav
0.0,VtYPH6UsVnU.005.wav
1.0,ME6JLtAM160.001.wav
1.0,9AsxY-x-TjM.000.wav
0.0,K9h_wA30XgM.002.wav
0.0,shtirfEzWFA.001.wav
1.0,N4tuu9aCXkw.004.wav
0.0,KIJ9IYETe38.003.wav
1.0,Fe9_SVPd_5I.005.wav
0.0,NOrjfF0-pQ4.004.wav
1.0,4LZJvOecyM8.002.wav
1.0,ZX3okNzASCs.000.wav
1.0,9xJ0rFCU-OM.004.wav
0.0,xqGyF2T3pso.002.wav
0.0,qCFFW1dM8V8.004.wav
0.0,86upzmhvpXw.002.wav
1.0,UOvgGSx9k_k.001.wav
0.0,_fJcW5234bY.000.wav
0.0,xpSCu7PgJts.000.wav
0.0,tNPLxKC38Xs.002.wav
0.0,rzKtAeWgZH0.003.wav
1.0,Rops7WYMCCY.000.wav
0.0,0VnZngec8sc.004.wav
0.0,R8Gpa-rRywc.001.wav
1.0,Pc-oQQwkIv8.004.wav
0.0,rFs0AC2qV6o.000.wav
0.0,YPMffqhP0C8.002.wav
1.0,LqtBNNM2jIw.004.wav
0.0,UA6UY69EVSI.002.wav
0.0,EfQUV-C-YrU.002.wav
0.0,Bo-mrL28d8M.003.wav
0.0,LXmwDq89LdA.005.wav
0.0,sf8TXpaKnt4.001.wav
0.0,G7QTNbKbu_4.003.wav
0.0,O14mSiNfYDo.001.wav
0.0,fuKtMm2WR0g.001.wav
0.0,5PsD_NFMWpQ.000.wav
0.0,dQOeQYWIgm8.004.wav
1.0,lLObIVKYDUI.000.wav
0.0,pZxqWp0e-Ik.004.wav
0.0,1yIGI42lzak.005.wav
0.0,176vWywoq9E.004.wav
0.0,mfGhtr0zy3k.002.wav
0.0,69BopbFc34U.004.wav
1.0,-8asrRvfJWA.004.wav
0.0,niWi1hcuSmo.005.wav
1.0,khCsAN1Bk_I.001.wav
0.0,4TpJ1FT2w6Y.001.wav
1.0,TNtcyfM9jak.002.wav
0.0,XOioICna1hc.001.wav
0.0,gAWA-fcIa_M.004.wav
1.0,AS8snUf9eX0.000.wav
0.0,WTzDOt2GO1M.005.wav
0.0,A7qb47cmxJo.000.wav
1.0,TIRrlL71dEQ.000.wav
0.0,nfN9qJSVank.000.wav
0.0,bYXRyimxh7A.002.wav
0.0,4zkY1SG-7xc.003.wav
0.0,fpyBDfh7qF0.001.wav
1.0,9kEyN8a76j4.004.wav
1.0,bzaOB8BoWPU.002.wav
0.0,GMwEmLo-gfc.003.wav
0.0,SBEad3L1Hdc.000.wav
0.0,zH9pTx5_ZwY.004.wav
0.0,1-GgVRmAEoo.002.wav
0.0,kppgmuWEv-A.005.wav
0.0,ly_0m16694Q.003.wav
0.0,b-qfeGqPd04.000.wav
0.0,J0JrzUmZGcA.001.wav
0.0,HWuh0biZQ_c.001.wav
1.0,mZ2CHgzwDt0.000.wav
1.0,3ZwXifihvtA.000.wav
1.0,pQy4omHIf7o.001.wav
0.0,DiaibIBisuM.005.wav
0.0,c-c6xhtIq84.004.wav
1.0,E6rptSS3kP4.000.wav
1.0,YLKPVl-M3Ck.001.wav
0.0,nDsTSmE73M0.000.wav
1.0,CDTo7WVyf5s.001.wav
0.0,xzRYaxrhne8.002.wav
0.0,o2wtRccAgjE.003.wav
0.0,6TkMavTyimI.001.wav
1.0,grhDDOLsBho.002.wav
0.0,MOobNUpfWiY.004.wav
0.0,Z3FdUfZLHyw.005.wav
1.0,frsDpQjmC5k.002.wav
0.0,Y6iogSmj6FQ.002.wav
1.0,9_6auSk_wkY.005.wav
1.0,vAV6ovUKPDg.005.wav
0.0,-IK--4uz5ZY.002.wav
0.0,HH03EXo0TB0.001.wav
1.0,ymrFbEMNBME.001.wav
0.0,A0braVJH3Pw.000.wav
0.0,Jv2lyDcOmEM.001.wav
0.0,2x8GZaBY6TM.003.wav
0.0,3zAyM2edy1g.001.wav
1.0,0iXXdsO95O0.000.wav
1.0,l-WgXcGLdZk.005.wav
0.0,IMCEXoAkZv4.005.wav
0.0,KNOHhnRMpSw.003.wav
1.0,bEXDNfLBy1I.004.wav
1.0,gLtvOEy7m8Q.005.wav
0.0,TUaOp5eIU2c.001.wav
0.0,uMCRfie1lkc.002.wav
0.0,GkPz3-y6Les.001.wav
1.0,RdHnu7ZxjzI.000.wav
0.0,TmpP2fXeVtk.002.wav
0.0,s3m8DgUi6GM.004.wav
1.0,GyLjVOVPGKQ.004.wav
1.0,M0O87_LiyMw.002.wav
1.0,a5NTqK367wo.000.wav
0.0,9J-KIPMQmqk.004.wav
0.0,t0_DAgeU4nM.003.wav
0.0,VUGWfw5PVLY.002.wav
0.0,p-OcwNFQB0U.002.wav
0.0,9ydyJKZBWiA.002.wav
0.0,oC-qxnrmJws.002.wav
0.0,j-XUQ3Rmq6w.002.wav
1.0,38fE5B4ghw0.005.wav
1.0,XNWN7ScxVIA.002.wav
1.0,T_X16g5ExgE.005.wav
1.0,SEELGB_-uWU.003.wav
0.0,VvVigAr4hZc.003.wav
1.0,V9OuGDPnqHI.000.wav
1.0,XvV4YdhpC2w.002.wav
1.0,DvWzedL3QCk.004.wav
0.0,8Bt-vEroq6M.004.wav
1.0,tS6bRcIIjDc.004.wav
1.0,HhC2cGFFZeY.001.wav
1.0,vJDx6TCX32M.001.wav
0.0,DvmzcQI5cnM.005.wav
1.0,KmHe8urs3LI.003.wav
0.0,9XqeGs2MMic.000.wav
1.0,k99PI3FGEj0.000.wav
0.0,54JawR1x0II.001.wav
0.0,7b9DirXrkHo.003.wav
0.0,A6ZWTfKPLPE.001.wav
0.0,xgwiqo2AsCA.000.wav
0.0,VuadgOz6T7s.000.wav
0.0,Gg4OMtVe7lk.001.wav
0.0,f9GeYKAXgAQ.001.wav
0.0,z54OqeICELg.000.wav
0.0,mEQBB6XsJFk.001.wav
1.0,PooFvZH6fK0.001.wav
0.0,GUxm9AWVpOI.000.wav
0.0,cOirMOCpdo8.001.wav
0.0,aLvpOYqzErk.000.wav
1.0,OovRk5U9_GY.000.wav
1.0,pEr7WTIPW64.005.wav
1.0,7gyJdWaLpmE.003.wav
0.0,5ghk5950BhU.002.wav
0.0,VUGWfw5PVLY.000.wav
1.0,ZIk7N-xHvF4.004.wav
1.0,yVSfQZGt1co.001.wav
1.0,Jog1-pYOSD0.003.wav
0.0,wVpjBxCirAQ.004.wav
0.0,X9AEEGzWSU8.005.wav
0.0,8XBprf4NyOg.001.wav
0.0,3P_D_bd-_NM.000.wav
0.0,8aPfoJiDeBY.004.wav
0.0,vIW7gDmhYMk.005.wav
0.0,dvCKoyBG1pE.001.wav
0.0,sIfHl2N8Hkg.004.wav
0.0,S1AEj1kO5dc.004.wav
0.0,3taD1fEPfC8.004.wav
0.0,Ya9Szm73LfE.002.wav
0.0,BLwgxAWf7cg.003.wav
1.0,hG0I7DLSSYg.001.wav
0.0,XB4JOAiEanw.000.wav
1.0,S-jhg6Y5OrE.001.wav
1.0,99OBSlFjLXI.002.wav
0.0,aptKaxP81xA.002.wav
1.0,kPJzHs5jclg.001.wav
0.0,8Yo-27O0P38.003.wav
1.0,AFQz-qy0FkY.001.wav
0.0,nBjBfN9SbpM.005.wav
0.0,xmD4FKMq2rk.000.wav
1.0,iiW_nu6JITY.002.wav
1.0,PkEzIErhYZ8.002.wav
0.0,3Vr5-zedeWk.002.wav
1.0,KahSwziq8F0.000.wav
0.0,OeGMd58Wgsk.003.wav
0.0,simc6hmrUOE.005.wav
0.0,zyGz_H1UTnQ.003.wav
1.0,3orJLMVqWYw.000.wav
0.0,z-CV743owek.001.wav
1.0,SCnQFpdklMg.001.wav
0.0,n4NkVZ1_dfk.004.wav
0.0,G7QTNbKbu_4.005.wav
0.0,SsoZjq7x4MA.004.wav
0.0,BS0wgLXqFgc.003.wav
0.0,in-HuMgiDCE.003.wav
0.0,T1_6sVNHG70.001.wav
0.0,4T9UUWWRE94.000.wav
0.0,qCFFW1dM8V8.005.wav
0.0,in-HuMgiDCE.004.wav
0.0,xun35caJTQI.002.wav
1.0,NhyVkwcZbTA.002.wav
0.0,t30ERiF6b50.003.wav
0.0,X4NG3EGtUvo.005.wav
0.0,3ySH8eJQRCI.005.wav
0.0,ZO5JoyVTat8.005.wav
0.0,yozI_jvMrTw.005.wav
1.0,0hWbtuRVUgM.001.wav
1.0,KmHe8urs3LI.002.wav
0.0,cRg95950rAg.001.wav
0.0,btcCanysQsw.000.wav
0.0,ZlcINjtdkQQ.001.wav
0.0,sBHv1jYmZQE.003.wav
0.0,JBiq9X_-r84.004.wav
1.0,B77ZCcCMrkM.005.wav
1.0,KhMsmtSC5Lg.001.wav
0.0,m2uxFfpb5xU.001.wav
1.0,CTWMisL_HlI.005.wav
1.0,TwWDFpN3occ.001.wav
0.0,n6JNJurop2U.003.wav
0.0,3JzvXA-Zfbs.002.wav
1.0,qtB-CogljAo.003.wav
0.0,yBMuZWldxLk.001.wav
0.0,sTUJhj154Sc.002.wav
1.0,qMARpi60Hhs.000.wav
0.0,Sb1b8JMVhLs.002.wav
0.0,OACoHiwOdXQ.003.wav
0.0,9SGTRbePKLI.004.wav
0.0,QsUj_OlGQ-0.005.wav
0.0,gj3-xvhPeWg.005.wav
0.0,DzqJmiQjsZ4.000.wav
1.0,3ccY8jYkI5o.004.wav
0.0,htH89DBizno.002.wav
1.0,VjYqagJ4xt8.004.wav
0.0,6-O-HJf6OZI.002.wav
1.0,6KKNrufnL80.000.wav
1.0,dLltwqkvsNg.001.wav
1.0,rUGAiuYHNgE.000.wav
1.0,lLObIVKYDUI.005.wav
0.0,OZaP2T74bLI.005.wav
0.0,E3z1D7CKoOA.002.wav
0.0,kN_bFMVnfzY.001.wav
1.0,-fqiCqZtgYs.003.wav
0.0,G_VQne_BXWE.002.wav
0.0,BjQ95T-Dw1U.003.wav
1.0,KppCIwj0hC4.000.wav
0.0,5Wmlo8Z5yVA.003.wav
1.0,QXFRE_pjrAE.001.wav
0.0,3Q3SB1dVAng.001.wav
1.0,cgGCyBMdGrA.001.wav
0.0,lErjGxBb1Bk.004.wav
0.0,_ZAqTHlu2ts.005.wav
0.0,nKLhatlbqEw.000.wav
0.0,Bije9nsMl7M.004.wav
0.0,WwGca41TJVU.002.wav
0.0,2Lgd2Ye-1L8.000.wav
1.0,ymrFbEMNBME.004.wav
0.0,TzW_VxrCR30.002.wav
0.0,4xdT0Uedsro.002.wav
0.0,4T9UUWWRE94.003.wav
1.0,tutTFKP_fdg.005.wav
0.0,cNXnowQb7rs.005.wav
1.0,VIKk25Ozx40.000.wav
1.0,4kIHxR6s1L4.001.wav
1.0,VRjJxTqOJyo.002.wav
0.0,8AyIkT2Dg14.003.wav
0.0,2yUnXroXyeI.003.wav
1.0,IQNNEfYYYiw.005.wav
1.0,1ZqHFoxLz54.000.wav
0.0,xBiI0Oo1vBw.005.wav
0.0,BLwgxAWf7cg.004.wav
1.0,ADa9rkwF2uA.003.wav
0.0,sNs4yCA11wk.001.wav
1.0,Kga18VO9VwY.000.wav
0.0,pzG2VeUbefw.001.wav
1.0,l1V-DuJ-WgU.002.wav
0.0,voSLxKtKr0Q.004.wav
0.0,54JawR1x0II.002.wav
1.0,bcRPLKygrNk.000.wav
1.0,XfK7WZ3skUM.001.wav
1.0,ff-3k-nzoXA.000.wav
1.0,vJnjjy5DZN4.002.wav
0.0,EMqrrHHbP3s.001.wav
0.0,iaCYb7um0Lw.000.wav
0.0,UCKiPkp4ZkA.000.wav
1.0,ZGox7tevC6A.005.wav
0.0,r2HcJYjGK5s.003.wav
0.0,bLrrDM1Opu0.003.wav
0.0,IQdz0Pd-L2Y.001.wav
0.0,z54OqeICELg.001.wav
0.0,1AMp8Y_0UGc.000.wav
0.0,9ydyJKZBWiA.000.wav
1.0,4ZlcaXadwlo.005.wav
0.0,NTSMogqhvBg.002.wav
0.0,40rn4A64Bdk.003.wav
0.0,blAjqQ0ja8Q.005.wav
0.0,wDvZdcb00Bg.003.wav
0.0,A7qb47cmxJo.005.wav
1.0,1mReUxIEuw0.000.wav
1.0,PYYC0Jiwfdg.004.wav
0.0,8i7H-uSCQcc.004.wav
1.0,4VwcU0ROy5k.004.wav
0.0,Or2_bP4lWYI.004.wav
0.0,P0a209IS614.002.wav
1.0,R42dmIPCXwo.001.wav
0.0,yIe7Rp54-bU.001.wav
1.0,gZblxCs4EV4.001.wav
0.0,nmZRXxKPPuQ.005.wav
1.0,9UWCHrG5mys.004.wav
0.0,e3NaBdG-ZmM.000.wav
0.0,shAhNNV-zHA.004.wav
0.0,Ui1ajQU5Ib8.000.wav
1.0,k4eeYoHtnnI.001.wav
0.0,UQeuBvZNusI.000.wav
0.0,IV01x2GS61g.000.wav
1.0,onbyz01BC_Y.003.wav
0.0,xerGtxpxW6Q.003.wav
0.0,VtYPH6UsVnU.000.wav
0.0,NkFJuN8fBDU.001.wav
0.0,KJP4SKS2vtY.003.wav
0.0,Gs-AdRcYSPo.001.wav
0.0,6nv6D2moFQw.005.wav
0.0,uxTxqewSuxg.000.wav
0.0,1yIGI42lzak.002.wav
1.0,xsLvl2qGrxU.003.wav
0.0,5hFRSHAis2E.005.wav
0.0,G2D3qU6R_YA.004.wav
0.0,mRKGI6hq4UU.003.wav
0.0,wm94g-5Cg5s.005.wav
0.0,ibawV2tqKug.005.wav
1.0,kQ8HhrysfaA.005.wav
0.0,wDvZdcb00Bg.002.wav
1.0,f70aaYsxPHY.001.wav
0.0,0kg6pmbSN6A.005.wav
1.0,r93dLeVRk3U.003.wav
1.0,XYt6WL-l7do.005.wav
0.0,fEZrAGQoh_g.001.wav
0.0,qLV1a_611kA.004.wav
0.0,f9GeYKAXgAQ.000.wav
0.0,7Y3S4nfQHeo.001.wav
1.0,qcq5oIRJFUI.004.wav
1.0,vJnjjy5DZN4.001.wav
0.0,yozI_jvMrTw.004.wav
0.0,LKqO2BhfAvM.002.wav
1.0,7Wr-fwmpRfw.001.wav
0.0,II2KVV-uLNI.001.wav
0.0,wYZJ2HXfvmQ.005.wav
0.0,F5kL7RWS_f0.003.wav
1.0,jVGTEDAYWZ8.001.wav
0.0,48S9_KZvzVw.004.wav
0.0,WQg0-M4Yn3s.000.wav
0.0,fGAcEyZXFTo.003.wav
1.0,c4YxfATgYkw.002.wav
0.0,dd0z9mErfSo.002.wav
0.0,MajYvFTkKnk.003.wav
0.0,D4TU65xbF4g.002.wav
0.0,Jhz5ssCKaug.003.wav
0.0,-R2SZu3SYgM.000.wav
1.0,ipP--IqIuWU.001.wav
0.0,kSk-rf7a1Ig.001.wav
0.0,--Ymqszjv54.003.wav
0.0,UEYKBC_SuzU.001.wav
0.0,fSkQXqXR7D0.004.wav
1.0,bMY2DaFFwzU.003.wav
0.0,7s3itKIXww0.002.wav
0.0,mlXZQ8dO0nQ.005.wav
0.0,DnTtbAR_Qyw.000.wav
1.0,K-fMyzPB7FI.005.wav
1.0,9pGJyf1MXLY.005.wav
0.0,dOFnHXRLEdM.001.wav
1.0,DVh_7dO2cWY.005.wav
0.0,3zAyM2edy1g.000.wav
1.0,PoVizBmIHy0.000.wav
0.0,uwYQKM_STCw.002.wav
1.0,_ZjEr8ybbFM.000.wav
1.0,f0LnGz5Z6kA.000.wav
0.0,GR-P1m_Yvm0.000.wav
1.0,ihEFzP5S57g.000.wav
1.0,vo-Y5kgSBa8.002.wav
0.0,MBgwyWKYWVM.002.wav
1.0,-8asrRvfJWA.003.wav
0.0,Bi3XVSF4rac.000.wav
0.0,THO-md3eEkA.003.wav
1.0,YEbaKrAxo5I.001.wav
1.0,t6-ljEWQjW8.000.wav
1.0,f8f00b0IgvA.001.wav
0.0,D0dE-lErszk.002.wav
1.0,W2AB3UUyvwI.002.wav
1.0,1mdMhaq5p4w.002.wav
1.0,2GHz8LYflE0.000.wav
0.0,7PYAn9njCHI.001.wav
0.0,pOtWKOF07iU.000.wav
0.0,6nv6D2moFQw.003.wav
1.0,0hWbtuRVUgM.005.wav
1.0,jaWY130zc1U.001.wav
1.0,uATtAHyVSMM.005.wav
0.0,GQczMGrVgbc.002.wav
0.0,CPtaCNonKlE.002.wav
0.0,ua5c716lu5s.004.wav
0.0,bLOSPQ8MAC8.004.wav
0.0,NWlCdMyKlE0.002.wav
0.0,ld7mBR4v3yU.001.wav
0.0,eT3BERfkCBE.003.wav
1.0,Lj1WuMXFa-4.001.wav
0.0,isqmQc9AfBc.001.wav
0.0,BLeDNfK2quI.002.wav
0.0,dRr2JtdzUpU.005.wav
0.0,1m67onLoRwY.003.wav
1.0,4lyKh2_xCDQ.004.wav
0.0,Wx_oe0SxD9w.000.wav
1.0,IXVf5VWxOAg.005.wav
0.0,V2nvyZB-JNM.004.wav
1.0,7IegDaeNlik.000.wav
0.0,tBQlU4_cIS0.000.wav
0.0,m7zdWVDT-34.001.wav
1.0,n_4vw3RKaog.002.wav
0.0,IL5VgGakSNw.003.wav
1.0,Lz3hYPF6aIM.004.wav
1.0,HX-3jJdK7HM.001.wav
0.0,cWZudzeJVXg.002.wav
1.0,vqF65-bFHKM.004.wav
1.0,gsleSGEZHAs.002.wav
1.0,V8JaJ2IVG9E.004.wav
0.0,0kg6pmbSN6A.000.wav
0.0,G-25EWOIGNs.004.wav
1.0,auhe41Tf50M.003.wav
0.0,8ZHpqRJ39HA.004.wav
0.0,9J-KIPMQmqk.005.wav
0.0,5f6s8cwA7WQ.001.wav
0.0,f7E26XfU8rw.002.wav
0.0,OXkDmd3nA94.003.wav
1.0,hPguTv1Zvg8.001.wav
1.0,fEC3lEDxRnc.001.wav
0.0,3DURnr95fMg.000.wav
1.0,og8vtyRh_bc.001.wav
0.0,rjS0PIwS47M.001.wav
1.0,F0VbEO_0Ybc.002.wav
1.0,aoRjg63uRww.003.wav
1.0,XYt6WL-l7do.001.wav
0.0,57o4odfqTs8.003.wav
1.0,LsqAIHhFpLE.002.wav
0.0,K9U_Z8GdGRo.005.wav
0.0,ivpw58MIRtQ.003.wav
0.0,hquzfo9MVDo.003.wav
0.0,A6ZWTfKPLPE.005.wav
0.0,KIhpjwf5uAA.002.wav
0.0,ZgFh3JPMs3Q.001.wav
1.0,gggp205gPMI.003.wav
0.0,gZzB49daFfA.005.wav
0.0,Jv2lyDcOmEM.002.wav
1.0,y7MEVu2nyes.003.wav
0.0,j-XUQ3Rmq6w.001.wav
0.0,Os7L5C-i9Fw.000.wav
0.0,9QGTbcqb2tM.002.wav
0.0,OxaBanUE6KE.001.wav
0.0,iGlLSkRAsJc.004.wav
0.0,l7U3YDIOE_s.000.wav
0.0,PYYC0Jiwfdg.002.wav
0.0,M0U48Lm33A8.004.wav
0.0,Znixev2a1AI.001.wav
0.0,xzRYaxrhne8.005.wav
0.0,EA8BEYAZqAA.004.wav
1.0,eD4b8sM-Tpw.004.wav
0.0,zNmuwZkaeVg.002.wav
0.0,UMMhvyjgRnM.004.wav
1.0,QQzeQOoqO20.005.wav
1.0,5Wfa94_5Psg.003.wav
0.0,2mfmw63l88g.003.wav
0.0,FkuwzJcoRVI.001.wav
0.0,AWe6ZZUmlZw.005.wav
1.0,f39E4ct09Cc.001.wav
0.0,o0zIPrIQY4o.005.wav
0.0,outvbZgNX58.002.wav
0.0,xeE08Vn-HXI.001.wav
1.0,-C5M9g4Quzc.002.wav
0.0,ssxo35zmKWQ.003.wav
0.0,7BgScfRre5M.001.wav
0.0,MajYvFTkKnk.004.wav
0.0,_QXI4n_FRN4.005.wav
0.0,DvmzcQI5cnM.001.wav
1.0,dLltwqkvsNg.003.wav
0.0,voSLxKtKr0Q.000.wav
0.0,Qu81v9Aybv4.005.wav
1.0,BJpWi1qGp1A.004.wav
1.0,qtB-CogljAo.005.wav
1.0,4V7doeEKsus.002.wav
1.0,BpcQ9THDtp4.000.wav
1.0,jjFzwsootdM.004.wav
1.0,JBdLI6AhJrw.000.wav
0.0,iXaqqRE76lI.000.wav
0.0,IwfA-squ7Oo.002.wav
0.0,TUaOp5eIU2c.003.wav
0.0,8eeZjC_bmtc.001.wav
1.0,SEELGB_-uWU.005.wav
1.0,C23rns4ZCy8.004.wav
1.0,3ccY8jYkI5o.005.wav
0.0,CPtaCNonKlE.000.wav
0.0,p-V78q8dtYo.001.wav
1.0,39o1zJFeM7E.004.wav
0.0,LKqN07ryM5I.001.wav
0.0,4F-WBGPXiqQ.001.wav
0.0,3Sj-GZ3YXWs.001.wav
1.0,p_kPnCD7WzU.002.wav
0.0,Ay7bZ7Sgx9Q.001.wav
0.0,WD1WsbooU2w.002.wav
0.0,0ObEtA6Q8vU.002.wav
0.0,nZC82V87Pm0.002.wav
0.0,r1YAW67aevY.003.wav
1.0,CTWMisL_HlI.004.wav
1.0,teRgvZ63_2I.003.wav
1.0,F0VbEO_0Ybc.000.wav
0.0,SfldZBPyPFo.002.wav
0.0,0kg6pmbSN6A.002.wav
0.0,2kqPuht5jTg.002.wav
1.0,PooFvZH6fK0.003.wav
0.0,GG9WPQLI_rg.000.wav
0.0,f4rQJiW6oSk.005.wav
0.0,6e5BsNaQmTo.003.wav
0.0,s6gN_358tk4.001.wav
0.0,wuhoIm_jPc0.003.wav
0.0,AvuGsnkWjt8.002.wav
1.0,jDdRrqRcSzM.002.wav
0.0,xmD4FKMq2rk.005.wav
1.0,gM_KAA-ejJA.005.wav
1.0,-awAu11kBZ0.000.wav
0.0,DefePa0_6Sg.005.wav
0.0,VugKq4gOi50.005.wav
0.0,1Gn4GX8miWQ.001.wav
0.0,hG-pwa191bw.002.wav
0.0,fSkQXqXR7D0.001.wav
0.0,mBJTwQsDC4M.003.wav
0.0,RtNylXap2qk.005.wav
1.0,5U0xeSXEZOU.004.wav
0.0,Cl7vQ9QR0es.003.wav
0.0,3GylAjrajHs.003.wav
0.0,OtGJDbI9qkM.005.wav
0.0,fDw_PAgW07o.000.wav
0.0,XT4rTk6-Etc.001.wav
1.0,ivcVlDXJCDo.001.wav
0.0,FxVUG2R1y0Q.001.wav
1.0,8PXQ_5tUv74.004.wav
1.0,mkWfG-4vvGc.004.wav
0.0,siEnTktB4lQ.002.wav
0.0,qjU3GX3jgSY.003.wav
1.0,MT3tOBpG5II.004.wav
0.0,8XBprf4NyOg.004.wav
1.0,jTkEWnuDnbA.001.wav
0.0,X5aKCrWf6a4.001.wav
0.0,hK5lmI9pwck.003.wav
0.0,hF3yR5rmga8.003.wav
1.0,Q0C0OU-j4DA.002.wav
0.0,zpLiIVF0x7U.000.wav
0.0,xun35caJTQI.003.wav
0.0,ZkypeQdzgvQ.000.wav
0.0,OgPC4wnLJR0.001.wav
1.0,KDwpjQiIfjY.000.wav
1.0,RHEkTC8UfME.003.wav
1.0,jolhoLhAurM.001.wav
0.0,C_NtwmmF2Ys.000.wav
0.0,44rxmXiga90.001.wav
1.0,hPguTv1Zvg8.002.wav
0.0,2WuhWF4fAOQ.004.wav
0.0,DvmzcQI5cnM.003.wav
0.0,lAJWoIcgXlU.001.wav
0.0,ZgFh3JPMs3Q.003.wav
1.0,RthpiC1KtSg.000.wav
0.0,jlHKgXrxCu8.000.wav
0.0,DzqJmiQjsZ4.004.wav
0.0,AotbiNsU85A.001.wav
1.0,dvMeqVbpKW8.002.wav
1.0,dqVPzqpGX-w.000.wav
0.0,isaP2l3rlBQ.001.wav
0.0,qkmEt0ofGq8.004.wav
0.0,6JfSPPVUgIg.003.wav
0.0,lvae9lRUugE.004.wav
0.0,WT1YjeADatU.003.wav
0.0,II2KVV-uLNI.002.wav
0.0,g0Zlp-F6Z6E.001.wav
0.0,LuLUAwn0aWU.003.wav
0.0,DyZlhseSuec.002.wav
0.0,VGoAtKcKIe8.002.wav
0.0,ay4cdKr1I0o.001.wav
0.0,57RdMTGegww.000.wav
0.0,NkFJuN8fBDU.004.wav
0.0,tEQEKN07KgQ.003.wav
0.0,rvB9DYAKHpk.001.wav
0.0,Cl7vQ9QR0es.005.wav
0.0,AwNVGShHjvw.002.wav
0.0,u9vOa9GdNcM.003.wav
0.0,zFVjcb45pjI.003.wav
1.0,Kq-c6lqGNlo.005.wav
1.0,Kq-c6lqGNlo.001.wav
1.0,MswJxdf-3Fc.005.wav
1.0,SCnQFpdklMg.005.wav
1.0,B4ducm9sydg.003.wav
1.0,Qe7q8SFJ71E.004.wav
0.0,CqQavmWSLrI.002.wav
0.0,L-C1blPD_ec.004.wav
1.0,F4yC1_n6ApY.002.wav
0.0,iPblZBQpafs.002.wav
0.0,3Sj-GZ3YXWs.005.wav
0.0,DvmzcQI5cnM.000.wav
1.0,QKluS-uQIaM.002.wav
1.0,TPk6KiHuPag.000.wav
0.0,A0braVJH3Pw.004.wav
0.0,hQImLccateA.002.wav
0.0,51z2rCqPqPE.003.wav
1.0,n8IiQJyqjiE.003.wav
0.0,w_ExyXsnw2A.003.wav
0.0,84Lz5a9yRZg.001.wav
0.0,wVpjBxCirAQ.001.wav
0.0,bkzgccBFztM.003.wav
